,type,name,latitude_deg,longitude_deg,elevation_ft,iso_country,gps_code,iata_code
2339,small_airport,Rudal River Airport,-22.549999237060547,122.1500015258789,,AU,YRUD,
2340,small_airport,Rugby Airport,-34.391700744628906,148.97500610351562,,AU,YRUG,
2341,small_airport,Riveren Airport,-17.899999618530273,130.2169952392578,,AU,YRVE,
2342,small_airport,Rawlinna Station Airport,-31.02519989013672,125.19100189208984,,AU,YRWA,
2343,small_airport,Ravensworth Airport,-34.63330078125,144.2830047607422,,AU,YRWH,
2344,small_airport,Roxby Downs Station Airport,-30.716699600219727,136.73699951171875,,AU,YRXB,
2345,small_airport,Roy Hill Station Airport,-22.625815891,119.959030151,,AU,YRYH,RHL
2346,small_airport,Rawnsley Park Airport,-31.653528213500977,138.60952758789062,,AU,YRYK,
2347,small_airport,Sandhill Airport,-22.799999237060547,119.61699676513672,,AU,YSAH,
2348,small_airport,Saipem Airport,-23.700000762939453,131.86700439453125,,AU,YSAI,
2349,small_airport,Sandstone Airport,-27.979999542236328,119.2969970703125,,AU,YSAN,NDS
2350,small_airport,Mount Sarah Airport,-27.043100357055664,135.24200439453125,,AU,YSAR,
2351,small_airport,Strathbogie Airport,-36.85499954223633,145.73800659179688,,AU,YSBG,
2352,medium_airport,Sydney Bankstown Airport,-33.924400329589844,150.98800659179688,29.0,AU,YSBK,BWU
2353,small_airport,Stanbroke Airport,-21.566699981689453,139.7169952392578,,AU,YSBO,
2354,small_airport,Scotia Sanctuary Airport,-33.207199096699995,141.17300415,177.0,AU,YSCA,
2355,large_airport,Canberra International Airport,-35.30690002441406,149.19500732421875,1886.0,AU,YSCB,CBR
2356,small_airport,Carosue Dam Airport,-30.1737,122.3221,1306.0,AU,YSCD,WCD
2357,medium_airport,Camden Airport,-34.04029846191406,150.68699645996094,230.0,AU,YSCN,CDU
2358,small_airport,Scone Airport,-32.037200927734375,150.83200073242188,745.0,AU,YSCO,NSO
2359,small_airport,Southern Cross Airport,-31.239999771118164,119.36000061035156,354.0,AU,YSCR,SQC
2360,small_airport,Sudley Airport,-12.75,142.36700439453125,,AU,YSDL,
2361,small_airport,Soudan Station Airport,-20.049999237060547,137.01699829101562,,AU,YSDN,
2362,medium_airport,Dubbo City Regional Airport,-32.2167015076,148.574996948,935.0,AU,YSDU,DBO
2363,small_airport,Strathdownie Airport,-37.7317008972168,141.125,,AU,YSDW,
2364,small_airport,Serpentine Airport,-32.39496612548828,115.87098693847656,9.0,AU,YSEN,
2365,small_airport,Stonefield Gliding,-34.341667,139.30833,,AU,YSFG,
2366,small_airport,Sandfire Airport,-19.766700744628903,121.16699981689452,,AU,YSFI,
2367,small_airport,Sandfly Airport,-42.99169921875,147.20799255371094,,AU,YSFY,
2368,small_airport,Strathgordon Airport,-14.795000076293944,142.43299865722656,,AU,YSGD,
2369,small_airport,St George Airport,-28.049699783325195,148.59500122070312,656.0,AU,YSGE,SGO
2370,small_airport,South Grafton Airport,-29.70829963684082,152.92799377441406,6.0,AU,YSGR,
2371,small_airport,Singleton Airport,-32.600832,151.193056,46.0,AU,YSGT,SIX
2372,small_airport,South Galway Airport,-25.683300018310547,142.10800170898438,116.0,AU,YSGW,ZGL
2373,small_airport,Shay Gap Airport,-20.424699783325195,120.14099884033205,620.0,AU,YSHG,SGP
2374,medium_airport,Shark Bay Airport,-25.8938999176,113.577003479,111.0,AU,YSHK,MJK
2375,small_airport,Shannon River Airport,-34.75,116.48300170898438,,AU,YSHN,
2376,small_airport,Shute Harbour Airport,-20.277221,148.755556,12.0,AU,YSHR,JHQ
2377,medium_airport,Shepparton Airport,-36.42890167236328,145.39300537109375,374.0,AU,YSHT,SHT
2378,small_airport,Holsworthy (Military) Airport,-33.994998931884766,150.95199584960938,76.0,AU,YSHW,
2379,small_airport,Siam Airport,-32.557498931884766,136.70899963378906,,AU,YSIA,
2380,small_airport,Saibai Island Airport,-9.378330230710002,142.625,15.0,AU,YSII,SBR
2381,small_airport,St Leonards Airfield,-38.17010116577149,144.68899536132812,47.0,AU,YSLE,
2382,small_airport,Silent Grove Airport,-17.066699981689453,125.25,,AU,YSLG,
2383,small_airport,Sea Lake Airport,-35.52669906616211,142.88800048828125,56.0,AU,YSLK,
2384,small_airport,Strathleven Airport,-15.898300170898438,143.38299560546875,,AU,YSLN,
2385,small_airport,Sylvania Homestead Airport,-23.558300018310547,120.0469970703125,,AU,YSLV,
2386,small_airport,Somersby Airstrip,-33.3681,151.3,860.0,AU,YSMB,
2387,medium_airport,Smithton Airport,-40.834999084472656,145.08399963378906,31.0,AU,YSMI,SIO
2388,small_airport,Smith Point Airport,-11.1499996185,132.149993896,,AU,YSMP,SHU
2389,small_airport,Strathmore Airport,-17.850000381469727,142.56700134277344,,AU,YSMR,STH
2390,small_airport,Strathmay Airport,-14.883299827575684,142.802001953125,,AU,YSMY,
2391,medium_airport,Snake Bay Airport,-11.422800064086914,130.6540069580078,173.0,AU,YSNB,SNB
2392,medium_airport,Norfolk Island International Airport,-29.04159927368164,167.93899536132812,371.0,NF,YSNF,NLK
2393,small_airport,Snowtown Airport,-33.79999923706055,138.36700439453125,,AU,YSNT,
2394,medium_airport,Nowra Airport,-34.94889831542969,150.53700256347656,400.0,AU,YSNW,NOA
2395,small_airport,Southwell Airport,-14.51669979095459,142.0330047607422,,AU,YSOW,
2396,small_airport,Stanthorpe Airport,-28.62030029296875,151.99099731445312,2938.0,AU,YSPE,SNH
2397,small_airport,Springfield Airport,-24.299999237060547,144.88299560546875,,AU,YSPF,
2398,small_airport,Springsure Airport,-24.12829971313477,148.0749969482422,,AU,YSPI,
2399,small_airport,Spring Creek Airport,-18.63330078125,144.56700134277344,,AU,YSPK,SCG
2400,small_airport,Southport Airport,-27.922054,153.372143,2.0,AU,YSPT,SHQ
2401,small_airport,Springvale Airport,-23.549999237060547,140.6999969482422,,AU,YSPV,KSV
2402,small_airport,Sunrise Dam Airport,-29.10169982910156,122.4499969482422,,AU,YSRD,
2403,medium_airport,RAAF Base Richmond,-33.600601,150.781006,67.0,AU,YSRI,XRH
2404,small_airport,Strahan Airport,-42.15499877929688,145.29200744628906,20.0,AU,YSRN,SRN
2405,small_airport,Surat Airport,-27.14999961853028,149.08299255371094,,AU,YSRT,
2406,large_airport,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,AU,YSSY,SYD
2407,small_airport,Saint Arnaud Airport,-36.63669967651367,143.18600463867188,639.0,AU,YSTA,
2408,small_airport,Strathburn Airport,-14.48169994354248,142.81700134277344,,AU,YSTB,
2409,small_airport,Stuart Creek Airport,-29.716699600219727,137.06300354003906,122.0,AU,YSTC,
2410,small_airport,St Helens Airport,-41.336700439453125,148.28199768066406,48.0,AU,YSTH,HLS
2411,small_airport,Stonehenge Airport,-24.358299255371094,143.3000030517578,166.0,AU,YSTO,
2412,small_airport,Strathearn Airport,-31.766700744628903,140.33299255371094,,AU,YSTR,
2413,small_airport,Santa Teresa Airport,-24.11829948425293,134.38999938964844,,AU,YSTT,
2414,medium_airport,Tamworth Airport,-31.0839004517,150.847000122,1334.0,AU,YSTW,TMW
2415,small_airport,Supplejack Downs Airport,-19.266700744628903,129.9499969482422,,AU,YSUJ,
2416,small_airport,Silver Hills Airport,-20.61669921875,143.08299255371094,,AU,YSVH,
2417,small_airport,Strathaven Airport,-14.899999618530272,142.9669952392578,,AU,YSVN,
2418,small_airport,Silver Plains Airport,-13.9754,143.5537,48.0,AU,YSVP,SSP
2419,small_airport,Swansea Airport,-42.10169982910156,148.0679931640625,,AU,YSWA,
2420,small_airport,Sweers Island Resort Airport,-17.121700286865234,139.59800720214844,,AU,YSWE,
2421,medium_airport,Wagga Wagga City Airport,-35.1652984619,147.466003418,724.0,AU,YSWG,WGA
2422,medium_airport,Swan Hill Airport,-35.37580108642578,143.5330047607422,234.0,AU,YSWH,SWH
2423,small_airport,South West Rocks Airport,-30.9246,153.0276,7.0,AU,YSWK,
2424,medium_airport,Stawell Airport,-37.07170104980469,142.74099731445312,807.0,AU,YSWL,SWC
2425,small_airport,Strathalbyn Airport,-35.317766,139.000023,,AU,YSYN,
2426,small_airport,Tara Airport,-27.156700134277344,150.4770050048828,360.0,AU,YTAA,XTR
2427,small_airport,Tableland Homestead Airport,-17.2833003998,126.900001526,,AU,YTAB,TBL
2428,small_airport,Tandou Lake Airport,-32.63330078125,142.08299255371094,,AU,YTAD,
2429,small_airport,Taroom Airport,-25.801700592041016,149.89999389648438,240.0,AU,YTAM,XTO
2430,small_airport,Tanami Downs Airport,-20.573654174804688,129.74012756347656,,AU,YTAN,
2431,small_airport,Tarcoola Airport,-30.7033004761,134.583999634,,AU,YTAR,TAQ
2432,small_airport,Tumby Bay Airport,-34.361698150634766,136.09500122070312,11.0,AU,YTBB,
2433,small_airport,Talbingo Airport,-35.58330154418945,148.2830047607422,,AU,YTBG,
2434,small_airport,Timber Creek Airport,-15.619999885559082,130.44500732421875,16.0,AU,YTBR,TBK
2435,small_airport,Tracies Field,-22.316699981689453,122.06700134277344,,AU,YTCF,
2436,small_airport,Torrens Creek Airport,-20.78330039978028,145.0,,AU,YTCK,
2437,small_airport,Tarcoonyinna Airport,-26.75,133.35000610351562,,AU,YTCY,
2438,small_airport,Tidal River Airport,-39.03419876098633,146.32699584960938,,AU,YTDL,
2439,small_airport,Todmorden Airport,-27.12420082092285,134.77000427246094,,AU,YTDM,
2440,small_airport,Tooradin Airport,-38.215856,145.4232,3.0,AU,YTDN,
2441,small_airport,Theodore Airport,-24.99329948425293,150.09300231933594,171.0,AU,YTDR,TDR
2442,small_airport,Tenneco Station Three Airport,-30.336700439453125,139.6649932861328,,AU,YTEC,
2443,small_airport,Trepell Airport,-21.834999084473,140.88800048828,891.0,AU,YTEE,TQP
2444,medium_airport,Telfer Airport,-21.71500015258789,122.22899627685548,970.0,AU,YTEF,TEF
2445,medium_airport,Temora Airport,-34.421398,147.511993,921.0,AU,YTEM,TEM
2446,small_airport,Tenneco Station Five Airport,-31.975000381469727,139.20700073242188,,AU,YTEN,
2447,small_airport,Truro Flat Airpark,-34.39830017089844,139.38499450683594,,AU,YTFA,
2448,small_airport,Tenterfield Airport,-28.9915500425,151.930103302,,AU,YTFD,
2449,small_airport,Tangalooma Airport,-27.1299991608,153.363006592,,AU,YTGA,TAN
2450,small_airport,Taggerty Airport,-37.35049819946289,145.6999969482422,,AU,YTGG,
2451,small_airport,Trangie Airport,-31.966699600219727,148.0,,AU,YTGI,
2452,medium_airport,Thargomindah Airport,-27.986400604248047,143.81100463867188,433.0,AU,YTGM,XTG
2453,small_airport,The Granites Airport,-20.5483,130.347,,AU,YTGT,GTS
2454,small_airport,The Grove Airport,-34.68600082397461,148.10400390625,,AU,YTGV,
2455,small_airport,Theda Station Airport,-14.7881002426,126.496002197,700.0,AU,YTHD,TDN
2456,small_airport,Thistle Island Airport,-35.02470016479492,136.17999267578125,120.0,AU,YTHI,
2457,small_airport,Three Rivers Homestead Airport,-25.13330078125,119.11699676513672,,AU,YTHR,
2458,small_airport,Three Springs Airport,-29.527910929900003,115.858039856,900.0,AU,YTHS,
2459,small_airport,Thevenard Island Airport,-21.466699600219727,115.0,,AU,YTHV,
2460,small_airport,Thylungra Airport,-26.08329963684082,143.4669952392578,165.0,AU,YTHY,TYG
2461,medium_airport,Tibooburra Airport,-29.45109939575196,142.05799865722656,584.0,AU,YTIB,TYB
2462,small_airport,Trinidad Airport,-25.600000381469727,143.91700744628906,,AU,YTII,
2463,small_airport,Tintinara Airport,-35.86669921875,140.06700134277344,,AU,YTIN,
2464,small_airport,Ti Tree Airport,-22.13170051574707,133.4199981689453,,AU,YTIT,
2465,small_airport,Tjirrkarli Airport,-26.03499984741211,125.47200012207033,,AU,YTJI,
2466,small_airport,Tjuntjuntjarra Airport,-29.358299255371094,127.12799835205078,,AU,YTJU,
2467,small_airport,Toorak Research Station Airport,-21.04170036315918,141.78700256347656,128.0,AU,YTKS,
2468,small_airport,Turkey Creek Airport,-17.0408000946,128.205993652,,AU,YTKY,TKY
2469,small_airport,Taralga Grathawa Airport,-34.28919982910156,149.78199768066406,3031.0,AU,YTLG,
2470,small_airport,Tullamore Airport,-32.61669921875,147.60000610351562,,AU,YTLL,
2471,small_airport,Tilpa Airport,-30.933300018310547,144.41700744628906,,AU,YTLP,
2472,small_airport,Tarlton Downs Airport,-22.63330078125,136.8000030517578,,AU,YTLT,
2473,small_airport,Tambo Airport,-24.850000381469727,146.2830047607422,457.0,AU,YTMB,
2474,small_airport,Tamala Airport,-26.66670036315918,113.73300170898438,,AU,YTML,
2475,small_airport,Tanami Airport,-19.91670036315918,129.72500610351562,427.0,AU,YTMN,
2476,small_airport,The Monument Airport,-21.811100006104,139.92399597168,949.0,AU,YTMO,PHQ
2477,small_airport,Tambar Springs Airport,-31.315000534057617,149.8470001220703,,AU,YTMS,
2478,medium_airport,Tumut Airport,-35.26279830932617,148.24099731445312,878.0,AU,YTMU,TUM
2479,small_airport,Tobermorey Airport,-22.255800247192383,137.9530029296875,,AU,YTMY,TYP
2480,small_airport,Tanbar Airport,-25.847799301147,141.92799377441,344.0,AU,YTNB,TXR
2481,small_airport,Tuncurry Airport,-32.150001525878906,152.48300170898438,,AU,YTNC,
2482,small_airport,Tenneco Station One Airport,-28.733299255371094,140.0500030517578,,AU,YTNE,
2483,medium_airport,Thangool Airport,-24.493900299072266,150.5760040283203,644.0,AU,YTNG,THG
2484,medium_airport,Tennant Creek Airport,-19.6343994140625,134.18299865722656,1236.0,AU,YTNK,TCA
2485,small_airport,Tenneco Station Four Airport,-31.183300018310547,139.38299560546875,,AU,YTNN,
2486,small_airport,Tanumbirini Airport,-16.450000762939453,134.64999389648438,,AU,YTNR,
2487,small_airport,Toliness Airport,-25.32145118713379,146.06881713867188,,AU,YTNS,
2488,small_airport,Toolachie Airport,-28.40830039978028,140.80999755859375,,AU,YTOA,
2489,small_airport,Toomba Airport,-19.933300018310547,145.58299255371094,,AU,YTOB,
2490,small_airport,Tocumwal Airport,-35.81169891357422,145.60800170898438,372.0,AU,YTOC,TCW
2491,small_airport,Togo Station Airport,-30.082199096679688,149.53199768066406,,AU,YTOG,
2492,small_airport,Torres Park Homestead Airport,-25.11669921875,147.16700744628906,,AU,YTOK,
2493,small_airport,Tenneco Station Two Airport,-29.549999237060547,139.9499969482422,,AU,YTOS,
2494,small_airport,Tottenham Airport,-32.24829864501953,147.3679962158203,238.0,AU,YTOT,
2495,small_airport,Tempe Downs Airport,-24.38249969482422,132.42300415039062,1696.0,AU,YTPE,
2496,small_airport,Torquay Airport,-38.29999923706055,144.36500549316406,9.0,AU,YTQY,
2497,small_airport,Torrumbarry Airport,-36.06669998168945,144.5330047607422,,AU,YTRB,
2498,small_airport,Tarcombe Airport,-24.08329963684082,143.39999389648438,,AU,YTRC,
2499,medium_airport,Taree Airport,-31.8885993958,152.514007568,38.0,AU,YTRE,TRO
2500,small_airport,Turee Creek Airport,-23.61669921875,118.61699676513672,,AU,YTRK,
2501,small_airport,Truscott-Mungalalu Airport,-14.089699745178,126.3809967041,181.0,AU,YTST,TTX
2502,small_airport,Ti Tree Airport,-13.984999656677246,141.65699768066406,,AU,YTTE,
2503,small_airport,Troughton Is Airport,-13.751700401306152,126.14800262451172,8.0,AU,YTTI,
2504,small_airport,Triabunna Airport,-42.51369857788086,147.8979949951172,,AU,YTUA,
2505,small_airport,Tuckabiana Airport,-27.475000381469727,118.125,,AU,YTUC,
2506,small_airport,Trugananni Airport,-24.466699600219727,149.26699829101562,,AU,YTUG,
2507,small_airport,Tunbridge Airport,-42.09999847412109,147.36700439453125,,AU,YTUN,
2508,small_airport,Tully Airport,-17.933300018310547,145.91700744628906,,AU,YTUY,
2509,small_airport,Talavera Airport,-19.216699600219727,143.66700744628906,,AU,YTVA,
2510,small_airport,Toowoomba Airport,-27.542801,151.916,2086.0,AU,YTWB,TWB
2511,small_airport,Trelawney Airport,-22.850000381469727,146.7169952392578,,AU,YTWE,
2512,small_airport,Tooraweenah Airport,-31.441699981689453,148.89999389648438,421.0,AU,YTWN,
2513,small_airport,Tyabb Airport,-38.2667007446,145.175003052,88.0,AU,YTYA,
2514,small_airport,Tyagarah Airport,-28.5946960394,153.551101685,,AU,YTYH,
2515,small_airport,Tieyon Airport,-26.216699600219727,133.91700744628906,,AU,YTYN,
2516,small_airport,Ucharonidge Airport,-17.672401428222656,134.24090576171875,,AU,YUCH,
2517,small_airport,Undara Airport,-18.200000762939453,144.60000610351562,,AU,YUDA,UDA
2518,small_airport,Urandangi Airport,-21.59000015258789,138.35800170898438,,AU,YUDG,
2519,small_airport,Undilla Airport,-19.625,138.63299560546875,,AU,YUDL,
2520,small_airport,Umbeara Airport,-25.746700286865234,133.70199584960938,,AU,YUMB,
2521,small_airport,Umuwa Airport,-26.4867000579834,132.0399932861328,,AU,YUMU,
2522,small_airport,Cluny Airport,-24.516700744628903,139.61700439453125,90.0,AU,YUNY,CZY
2523,small_airport,Urapunga Airport,-14.716699600219728,134.56700134277344,,AU,YUPG,
2524,small_airport,Upper Horton Wyl Airport,-30.104700088500977,150.4040069580078,1253.0,AU,YUPH,
2525,small_airport,Useless Loop Airport,-26.16670036315918,113.4000015258789,,AU,YUSL,USL
2526,small_airport,Utopia Airport,-22.05500030517578,134.7899932861328,,AU,YUTP,
2527,small_airport,Utopia Station Airport,-22.233299255371094,134.5800018310547,,AU,YUTS,
2528,small_airport,Valley Field Airport,-41.810001373291016,147.29200744628906,,AU,YVAF,
2529,small_airport,Mount Vivian Airport,-30.58329963684082,135.7169952392578,,AU,YVIV,
2530,small_airport,Valley of Lagoons Airport,-18.66670036315918,145.10000610351562,,AU,YVLG,
2531,small_airport,Vaughan Springs Airport,-22.33329963684082,130.86700439453125,,AU,YVNS,
2532,small_airport,Victoria River Downs Airport,-16.402124404907227,131.00497436523438,89.0,AU,YVRD,VCD
2533,small_airport,Vanrook Station Airport,-16.963300704956055,141.9499969482422,43.0,AU,YVRS,VNR
2534,small_airport,Vashon Head Airport,-11.149999618530272,131.98300170898438,,AU,YVSH,
2535,small_airport,Victoria Valley Airport,-37.5,142.27000427246094,,AU,YVVA,
2536,small_airport,Violet Vale Airport,-14.73330020904541,143.58299255371094,,AU,YVVL,
2537,small_airport,Waldburg Homestead Airport,-24.75,117.36699676513672,,AU,YWAB,
2538,small_airport,Wauchope Airport,-20.640614,134.215276,1186.0,AU,YWAC,WAU
2539,small_airport,Wanaaring Airport,-29.716699600219727,144.16700744628906,,AU,YWAG,
2540,small_airport,Wallal Airport,-19.7735996246,120.649002075,,AU,YWAL,WLA
2541,small_airport,Wattle Hills Airport,-12.633299827575684,143.0500030517578,,AU,YWAT,
2542,small_airport,Wave Hill Airport,-17.393299102783203,131.1179962158203,201.0,AU,YWAV,WAV
2543,small_airport,Wanarn Airport,-25.29755210876465,127.5564193725586,,AU,YWAX,
2544,small_airport,Wallabadah Airport,-31.53330039978028,150.86700439453125,,AU,YWBH,
2545,small_airport,Warrabri Airport,-21.0,134.39700317382812,383.0,AU,YWBI,
2546,small_airport,Warrnambool Airport,-38.2952995300293,142.44700622558594,242.0,AU,YWBL,WMB
2547,small_airport,Wedderburn Airport,-34.18,150.808333,850.0,AU,YWBN,
2548,small_airport,Warburton Airport,-26.12829971313477,126.58300018310548,1500.0,AU,YWBR,
2549,small_airport,Warraber Island Airport,-10.20829963684082,142.8249969482422,3.0,AU,YWBS,SYU
2550,small_airport,Wilcannia Airport,-31.52639961242676,143.375,250.0,AU,YWCA,WIO
2551,small_airport,Walcha Airport,-31.0,151.56700134277344,,AU,YWCH,WLC
2552,small_airport,Warwick Airport,-28.14940071105957,151.9429931640625,1500.0,AU,YWCK,WAZ
